date,home_team,away_team,competition,neutral,home_confederation,away_confederation,home_fifa_rank,away_fifa_rank,tournament_stage,home_form_last5,away_form_last5,home_goals_for_last5,away_goals_for_last5,home_goals_against_last5,away_goals_against_last5,home_rest_days,away_rest_days,home_elo_pre,away_elo_pre,elo_diff_home_away,elo_win_prob,form_diff_home_away,goal_balance_diff,rank_diff,competition_weight,is_same_confederation,home_score,away_score,target,match_weight
2010-03-03,Scotland,Czechia,International Friendly,0,UEFA,UEFA,32,34,Unknown,1.5,1.5,1.0,1.0,1.0,1.0,7,7,1500.0,1500.0,0.0,0.6400649998028851,0.0,0.0,-2,1,1,1,0,H,0.003789
2010-03-03,Romania,Israel,International Friendly,0,UEFA,UEFA,37,64,Unknown,1.5,1.5,1.0,1.0,1.0,1.0,7,7,1500.0,1500.0,0.0,0.6400649998028851,0.0,0.0,-27,1,1,0,2,A,0.003789
2010-03-03,Mexico,New Zealand,International Friendly,1,CONCACAF,OFC,18,72,Unknown,3.0,1.5,5.0,1.0,0.0,1.0,7,7,1540.0,1500.0,40.0,0.5573116337622928,1.5,5.0,-54,1,0,2,0,H,0.003789
2010-03-03,Mozambique,Botswana,International Friendly,0,CAF,CAF,84,75,Unknown,0.25,1.5,0.5,1.0,2.25,1.0,42,7,1418.516565478547,1500.0,-81.48343452145309,0.5266222789951401,-1.25,-1.75,9,1,1,0,1,A,0.003789
2010-03-03,Poland,Bulgaria,International Friendly,0,UEFA,UEFA,24,75,Unknown,3.0,1.5,4.5,1.0,1.0,1.0,39,7,1568.992900391702,1500.0,68.99290039170205,0.7256775106423808,1.5,3.5,-51,1,1,2,0,H,0.003789
2010-03-03,Nigeria,DR Congo,International Friendly,0,CAF,CAF,35,57,Unknown,2.0,1.5,1.0,1.0,0.2,1.0,32,7,1523.88438024811,1500.0,23.884380248109892,0.6710936903448775,0.5,0.8,-22,1,1,5,2,H,0.003789
2010-03-03,Oman,Kuwait,AFC Asian Cup Qualification,0,AFC,AFC,77,75,Unknown,1.5,1.6666666666666667,1.0,2.3333333333333335,1.0,1.3333333333333333,42,6,1498.671673374995,1531.9226154312232,-33.25094205622827,0.594894960925347,-0.16666666666666674,-1.0000000000000002,2,2,1,0,0,D,0.003789
2010-03-03,Luxembourg,Azerbaijan,International Friendly,0,UEFA,UEFA,75,75,Unknown,1.5,3.0,1.0,2.0,1.0,0.0,7,6,1500.0,1538.8476617206645,-38.84766172066452,0.5871076181004362,-1.5,-2.0,0,1,1,1,2,A,0.003789
2010-03-03,Malta,Finland,International Friendly,0,UEFA,UEFA,75,65,Unknown,1.5,0.0,1.0,0.0,1.0,2.0,7,44,1500.0,1467.4160104786672,32.583989521332796,0.6820512932036228,1.5,2.0,10,1,1,1,2,A,0.003789
2010-03-03,Netherlands,United States,International Friendly,0,UEFA,CONCACAF,8,13,Unknown,1.5,1.5,1.0,1.5,1.0,2.0,7,7,1500.0,1478.0870311472822,21.912968852717768,0.6685839562513655,0.0,0.5,-5,1,0,2,1,H,0.003789
2010-03-03,Slovakia,Norway,International Friendly,0,UEFA,UEFA,38,54,Unknown,1.5,1.5,1.0,1.0,1.0,1.0,7,7,1500.0,1500.0,0.0,0.6400649998028851,0.0,0.0,-16,1,1,0,1,A,0.003789
2010-03-03,Libya,Mali,International Friendly,0,CAF,CAF,86,56,Unknown,0.0,1.0,0.0,1.4,1.0,1.4,56,44,1485.6025999921153,1503.5521302736213,-17.949530281505986,0.6159328335254225,-1.0,-1.0,30,1,1,2,1,H,0.003789
2010-03-03,Zimbabwe,Malawi,International Friendly,0,CAF,CAF,79,93,Unknown,0.0,1.0,0.0,1.0,4.5,1.25,35,44,1436.100940934904,1476.5851860794337,-40.48424514452972,0.58482201003503,-1.0,-4.25,-14,1,1,2,1,H,0.003789
2010-03-03,Slovenia,Qatar,International Friendly,0,UEFA,AFC,59,76,Unknown,1.5,1.0,1.0,0.0,1.0,0.0,7,60,1500.0,1494.3974000078847,5.602599992115302,0.6474610286777414,0.5,0.0,-17,1,0,4,1,H,0.003789
2010-03-03,Venezuela,Panama,International Friendly,0,CONMEBOL,CONCACAF,36,46,Unknown,1.0,0.0,0.0,1.0,0.0,2.0,29,42,1506.8607173078383,1485.6025999921153,21.258117315722984,0.6677481538881378,1.0,1.0,-10,1,0,1,2,A,0.003789
2010-03-03,Uzbekistan,UAE,AFC Asian Cup Qualification,0,AFC,AFC,66,75,Unknown,1.5,3.0,1.0,1.0,1.0,0.0,7,56,1500.0,1514.3974000078847,-14.397400007884698,0.6207583268673686,-1.5,-1.0,-9,2,1,0,1,A,0.003789
2010-03-03,Wales,Sweden,International Friendly,0,UEFA,UEFA,75,53,Unknown,1.5,2.0,1.0,1.0,1.0,0.5,7,39,1500.0,1533.5175049064667,-33.517504906466684,0.5945251102513186,-0.5,-0.5,22,1,1,0,1,A,0.003789
2010-03-03,Tanzania,Uganda,International Friendly,0,CAF,CAF,88,89,Unknown,0.0,1.5,0.0,1.0,1.0,1.0,58,7,1474.3974000078847,1500.0,-25.6025999921153,0.6054594960028391,-1.5,-1.0,-1,1,1,2,3,A,0.003789
2010-03-03,Syria,Lebanon,AFC Asian Cup Qualification,0,AFC,AFC,75,75,Unknown,1.5,1.0,2.0,1.0,0.5,1.0,12,56,1536.6290198068866,1494.3974000078847,42.23161979900192,0.6939711517564203,0.5,1.5,0,2,1,4,0,H,0.003789
2010-03-03,Switzerland,Uruguay,International Friendly,0,UEFA,CONMEBOL,17,16,Unknown,1.5,1.5,1.0,1.0,1.0,1.0,7,7,1500.0,1500.0,0.0,0.6400649998028851,0.0,0.0,1,1,0,1,3,A,0.003789
2010-03-03,Turkey,Honduras,International Friendly,0,UEFA,CONCACAF,25,49,Unknown,1.5,3.0,1.0,3.0,1.0,1.0,7,39,1500.0,1538.4038999881732,-38.40389998817318,0.5877267216136167,-1.5,-2.0,-24,1,0,2,0,H,0.003789
2010-03-03,South Africa,Namibia,International Friendly,0,CAF,CAF,41,75,Unknown,3.0,1.5,3.0,1.0,0.0,1.0,35,7,1521.399059065096,1500.0,21.399059065096026,0.6679281306058412,1.5,3.0,-34,1,1,1,1,D,0.003789
2010-03-03,Albania,Northern Ireland,International Friendly,0,UEFA,UNKNOWN,55,75,Unknown,1.5,1.5,1.0,1.0,1.0,1.0,7,7,1500.0,1500.0,0.0,0.6400649998028851,0.0,0.0,-20,1,0,1,0,H,0.003789
2010-03-03,Portugal,China PR,International Friendly,0,UEFA,UNKNOWN,6,75,Unknown,1.5,2.2,1.0,1.4,1.0,0.2,7,17,1500.0,1584.0593333798874,-84.05933337988745,0.5229243798620392,-0.7000000000000002,-1.2,-69,1,0,2,0,H,0.003789
2010-03-03,Georgia,Estonia,International Friendly,0,UEFA,UEFA,69,75,Unknown,1.5,1.5,1.0,1.0,1.0,1.0,7,7,1500.0,1500.0,0.0,0.6400649998028851,0.0,0.0,-6,1,1,2,1,H,0.003789
2010-03-03,El Salvador,Guatemala,International Friendly,1,CONCACAF,CONCACAF,81,75,Unknown,0.0,1.5,1.0,1.0,2.0,1.0,7,7,1483.5090688645446,1500.0,-16.490931135455412,0.47628544853079724,-1.5,-1.0,6,1,1,1,2,A,0.003789
2010-03-03,Bosnia and Herzegovina,Ghana,International Friendly,0,UEFA,CAF,67,43,Unknown,1.5,1.8,1.0,0.8,1.0,0.8,7,31,1500.0,1528.344320132204,-28.344320132204075,0.6016831660506698,-0.30000000000000004,0.0,24,1,0,2,1,H,0.003789
2010-03-03,Belgium,Croatia,International Friendly,0,UEFA,UEFA,7,11,Unknown,1.5,1.5,1.0,1.0,1.0,1.0,7,7,1500.0,1500.0,0.0,0.6400649998028851,0.0,0.0,-4,1,1,0,1,A,0.003789
2010-03-03,Austria,Denmark,International Friendly,0,UEFA,UEFA,22,20,Unknown,1.5,1.5,1.0,1.0,1.0,1.0,7,7,1500.0,1500.0,0.0,0.6400649998028851,0.0,0.0,2,1,1,2,1,H,0.003789
2010-03-03,Algeria,Serbia,International Friendly,0,CAF,UEFA,44,23,Unknown,1.4,1.5,0.8,1.0,1.4,1.0,32,7,1472.3452341261618,1500.0,-27.654765873838187,0.6026340879291043,-0.10000000000000009,-0.5999999999999999,21,1,0,0,3,A,0.003789
2010-03-03,Armenia,Belarus,International Friendly,1,UEFA,UEFA,75,75,Unknown,1.5,1.5,1.0,1.0,1.0,1.0,7,7,1500.0,1500.0,0.0,0.5,0.0,0.0,0,1,1,1,3,A,0.003789
2010-03-03,Angola,Latvia,International Friendly,0,CAF,UEFA,75,75,Unknown,1.2,0.0,1.4,0.0,1.2,1.0,38,40,1484.9462643644704,1480.1487436512953,4.797520713175118,0.6464024790339126,1.2,1.2,0,1,0,1,1,D,0.003789
2010-03-03,England,Egypt,International Friendly,0,UEFA,CAF,4,42,Unknown,1.5,3.0,1.0,2.4,1.0,0.2,7,31,1500.0,1660.9983578449483,-160.99835784494826,0.4131072684966453,-1.5,-2.1999999999999997,-38,1,0,3,1,H,0.003789
2010-03-03,Cyprus,Iceland,International Friendly,0,UEFA,UEFA,75,68,Unknown,1.5,1.5,1.0,1.0,1.0,1.0,7,7,1500.0,1500.0,0.0,0.6400649998028851,0.0,0.0,7,1,1,0,0,D,0.003789
2010-03-03,Jordan,Singapore,AFC Asian Cup Qualification,0,AFC,AFC,71,75,Unknown,0.5,0.0,0.0,0.6666666666666666,1.0,3.3333333333333335,6,39,1466.7549382714508,1420.4032805691904,46.351657702260354,0.6989847218484792,0.5,1.666666666666667,-4,2,1,2,1,H,0.003789
2010-03-03,Australia,Indonesia,AFC Asian Cup Qualification,0,AFC,AFC,27,98,Unknown,1.0,0.0,2.0,1.0,2.0,2.0,56,56,1505.6025999921153,1474.3974000078847,31.205199984230603,0.6803276257839244,1.0,1.0,-71,2,1,1,0,H,0.003789
2010-03-03,Japan,Bahrain,AFC Asian Cup Qualification,0,AFC,AFC,15,75,Unknown,1.6,1.0,1.4,1.6666666666666667,1.0,2.3333333333333335,17,6,1491.5476518637793,1461.6114089737232,29.936242890056064,0.6787368961854108,0.6000000000000001,1.0666666666666667,-60,2,1,2,0,H,0.003789
2010-03-03,North Macedonia,Montenegro,International Friendly,0,UEFA,UEFA,74,73,Unknown,1.5,1.5,1.0,1.0,1.0,1.0,7,7,1500.0,1500.0,0.0,0.6400649998028851,0.0,0.0,1,1,1,2,1,H,0.003789
2010-03-03,Hungary,Russia,International Friendly,0,UEFA,UEFA,30,75,Unknown,1.5,1.5,1.0,1.0,1.0,1.0,7,7,1500.0,1500.0,0.0,0.6400649998028851,0.0,0.0,-45,1,1,1,1,D,0.003789
2010-03-03,Kazakhstan,Moldova,International Friendly,1,UEFA,UEFA,75,75,Unknown,1.5,1.5,1.0,1.0,1.0,1.0,7,7,1500.0,1500.0,0.0,0.5,0.0,0.0,0,1,1,0,1,A,0.003789
2010-03-03,Greece,Senegal,International Friendly,0,UEFA,CAF,52,19,Unknown,1.5,1.5,1.0,1.0,1.0,1.0,7,7,1500.0,1500.0,0.0,0.6400649998028851,0.0,0.0,33,1,0,0,2,A,0.003789
2010-03-03,Hong Kong,Yemen,AFC Asian Cup Qualification,0,AFC,AFC,75,75,Unknown,0.0,1.2,0.0,1.6,3.5,1.2,17,4,1401.732173915751,1487.7758077599078,-86.04363384415683,0.5200740294186031,-1.2,-3.9000000000000004,0,2,1,0,0,D,0.003789
2010-03-03,Germany,Argentina,International Friendly,0,UEFA,CONMEBOL,9,1,Unknown,1.5,3.0,1.0,2.5,1.0,1.5,7,21,1500.0,1528.7948000157694,-28.794800015769397,0.6010615218179396,-1.5,-1.0,8,1,0,0,1,A,0.003789
2010-03-03,IR Iran,Thailand,AFC Asian Cup Qualification,0,AFC,AFC,31,96,Unknown,3.0,1.3333333333333333,2.0,0.6666666666666666,0.5,1.0,56,42,1556.7882092091886,1468.2130098378036,88.575199371385,0.7475383226628136,1.6666666666666667,1.8333333333333335,-65,2,1,1,0,H,0.003789
2010-03-03,Italy,Cameroon,International Friendly,1,UEFA,CAF,10,47,Unknown,1.5,1.4,1.0,1.8,1.0,1.8,7,37,1500.0,1510.318918881276,-10.318918881275977,0.48515424691456716,0.10000000000000009,0.0,-37,1,0,0,0,D,0.003789
2010-03-03,France,Spain,International Friendly,0,UEFA,UEFA,2,3,Unknown,1.5,1.5,1.0,1.0,1.0,1.0,7,7,1500.0,1500.0,0.0,0.6400649998028851,0.0,0.0,-1,1,1,0,2,A,0.003789
2010-03-03,Côte d'Ivoire,Korea Republic,International Friendly,1,CAF,AFC,33,26,Unknown,2.0,2.4,1.6,2.2,0.8,0.8,38,17,1551.3814008789836,1558.2489009223946,-6.867500043410928,0.4901181599109513,-0.3999999999999999,-0.6000000000000001,7,1,0,0,2,A,0.003789
2010-03-06,Venezuela,Korea DPR,International Friendly,0,CONMEBOL,AFC,36,75,Unknown,0.5,1.6,0.5,2.2,1.0,0.6,3,9,1480.1507911523129,1561.0308783950816,-80.8800872427687,0.5274880230291296,-1.1,-2.1,-39,1,0,2,1,H,0.0038
2010-03-07,Niger,Benin,International Friendly,0,CAF,CAF,75,78,Unknown,1.5,1.0,1.0,0.75,1.0,1.25,7,46,1500.0,1466.5540155656845,33.445984434315505,0.6831263749012716,0.5,0.5,-3,1,1,2,0,H,0.003804
2010-03-17,Mexico,Korea DPR,International Friendly,0,CONCACAF,AFC,18,75,Unknown,3.0,1.6,3.5,2.4,0.0,0.8,14,11,1566.5613019742625,1542.1303993162467,24.43090265801584,0.6717877310960312,1.4,1.9000000000000001,-57,1,0,2,1,H,0.00384
2010-03-20,Alderney,Jersey,Muratti Vase,0,UNKNOWN,UNKNOWN,75,75,Unknown,1.5,1.5,1.0,1.0,1.0,1.0,7,7,1500.0,1500.0,0.0,0.6400649998028851,0.0,0.0,0,2,1,0,3,A,0.003851
2010-03-21,Iceland,Faroe Islands,International Friendly,0,UEFA,UEFA,68,75,Unknown,1.0,1.5,0.0,1.0,0.0,1.0,18,7,1505.6025999921153,1500.0,5.602599992115302,0.6474610286777414,-0.5,0.0,-7,1,1,2,0,H,0.003855
2010-03-21,Namibia,Botswana,International Friendly,0,CAF,CAF,75,75,Unknown,1.0,3.0,1.0,1.0,1.0,0.0,18,18,1506.7171252242335,1521.0648911598057,-14.34776593557217,0.6208255872335328,-2.0,-1.0,0,1,1,0,0,D,0.003855
2010-03-24,Mexico,Iceland,International Friendly,1,CONCACAF,UEFA,18,68,Unknown,3.0,2.0,3.0,1.0,0.3333333333333333,0.0,7,3,1579.6897927304212,1526.7549382714508,52.93485445897045,0.5755953460458116,1.0,1.6666666666666665,-50,1,0,0,0,D,0.003866
2010-03-24,Martinique,Haiti,International Friendly,0,UNKNOWN,CONCACAF,75,75,Unknown,1.5,1.5,1.0,1.0,1.0,1.0,7,7,1500.0,1500.0,0.0,0.6400649998028851,0.0,0.0,0,1,0,0,0,D,0.003866
2010-03-31,Chile,Venezuela,International Friendly,0,CONMEBOL,CONMEBOL,40,36,Unknown,3.0,1.3333333333333333,2.0,1.0,1.0,1.0,70,25,1514.3974000078847,1499.0512702311478,15.346129776736916,0.6601551509372541,1.6666666666666667,1.0,4,1,1,0,0,D,0.003891
2010-03-31,Paraguay,South Africa,International Friendly,0,CONMEBOL,CAF,45,41,Unknown,1.5,2.0,1.0,2.0,1.0,0.5,7,28,1500.0,1514.6819338408625,-14.681933840862484,0.6203726584901329,-0.5,-1.5,4,1,0,1,1,D,0.003891
2010-04-03,Saint Kitts and Nevis,Guadeloupe,International Friendly,0,CONCACAF,UNKNOWN,75,75,Unknown,0.0,3.0,1.0,2.0,2.0,1.0,32,32,1485.6025999921153,1514.3974000078847,-28.794800015769397,0.6010615218179396,-3.0,-2.0,0,1,0,3,0,H,0.003903
2010-04-03,Occitania,Monaco,International Friendly,0,UNKNOWN,UNKNOWN,75,75,Unknown,1.5,1.5,1.0,1.0,1.0,1.0,7,7,1500.0,1500.0,0.0,0.6400649998028851,0.0,0.0,0,1,1,5,1,H,0.003903
2010-04-07,Japan,Serbia,International Friendly,0,AFC,UEFA,15,23,Unknown,1.6,3.0,1.2,3.0,0.6,0.0,35,35,1510.8234380926547,1542.1843861550374,-31.360948062382704,0.5975141788347583,-1.4,-2.4,-8,1,0,0,3,A,0.003917
2010-04-21,Honduras,Venezuela,International Friendly,0,CONCACAF,CONMEBOL,49,36,Unknown,1.5,1.25,1.5,0.75,1.5,0.75,49,21,1513.6675032849903,1505.457476268638,8.210027016352342,0.6508794085122485,0.25,0.0,13,1,0,0,1,A,0.00397
2010-04-22,South Africa,Korea DPR,International Friendly,1,CAF,AFC,41,75,Unknown,1.6666666666666667,1.4,1.6666666666666667,2.4,0.6666666666666666,1.0,22,36,1519.4968401804679,1529.001908560088,-9.50506837962007,0.4863245186531386,0.26666666666666683,-0.3999999999999999,-34,1,0,0,0,D,0.003974
2010-04-28,South Africa,Jamaica,International Friendly,1,CAF,CONCACAF,41,60,Unknown,1.5,1.5,1.25,1.0,0.5,1.0,6,77,1520.0438594343423,1500.0,20.043859434342266,0.5288134735403822,0.0,0.75,-19,1,0,2,0,H,0.003996
2010-05-05,Argentina,Haiti,International Friendly,0,CONMEBOL,CONCACAF,1,75,Unknown,3.0,1.0,2.0,0.0,1.0,0.0,63,42,1552.837260888487,1505.6025999921153,47.23466089637168,0.7000531226904394,2.0,1.0,-74,1,0,4,0,H,0.004023
2010-05-05,Chile,Trinidad and Tobago,International Friendly,0,CONMEBOL,CONCACAF,40,83,Unknown,2.0,1.5,1.0,1.0,0.5,1.0,35,7,1507.9911939703945,1500.0,7.991193970394534,0.6505931047245646,0.5,0.5,-43,1,0,2,0,H,0.004023
2010-05-07,Mexico,Ecuador,International Friendly,1,CONCACAF,CONMEBOL,18,21,Unknown,2.5,1.5,2.25,1.0,0.25,1.0,44,7,1576.6659788885888,1500.0,76.66597888858882,0.6085746707401879,1.0,2.0,-3,1,0,0,0,D,0.004031
2010-05-08,Jersey,Guernsey,Muratti Vase,0,UNKNOWN,UNKNOWN,75,75,Unknown,3.0,1.5,3.0,1.0,0.0,1.0,49,7,1544.804549986202,1500.0,44.80454998620189,0.6971075678371549,1.5,3.0,0,2,1,0,1,A,0.004034
2010-05-10,Mexico,Senegal,International Friendly,1,CONCACAF,CAF,18,19,Unknown,2.2,3.0,1.8,2.0,0.2,0.0,3,68,1572.3229920589813,1538.4038999881732,33.91909207080812,0.5486590053460059,-0.7999999999999998,-0.3999999999999999,-1,1,0,1,0,H,0.004042
2010-05-12,Yemen,Malawi,International Friendly,0,AFC,CAF,75,93,Unknown,1.4,0.8,1.6,1.0,1.0,1.4,70,70,1488.5787689366518,1459.978066480835,28.600702455816872,0.6770582077765377,0.5999999999999999,1.0,-18,1,0,1,0,H,0.00405
2010-05-13,Mexico,Angola,International Friendly,1,CONCACAF,CAF,18,75,Unknown,2.2,1.2,1.0,1.4,0.2,1.2,3,71,1590.376631845141,1479.0901652031139,111.28646664202711,0.6548927848891433,1.0000000000000002,0.6000000000000001,-57,1,0,1,0,H,0.004054
2010-05-13,Germany,Malta,International Friendly,0,UEFA,UEFA,9,75,Unknown,0.0,0.0,0.0,1.0,1.0,2.0,71,71,1475.9575391272824,1472.717948271855,3.239590855427423,0.6443499774781739,0.0,0.0,-66,1,1,3,0,H,0.004054
2010-05-15,Paraguay,Korea DPR,International Friendly,1,CONMEBOL,AFC,45,75,Unknown,1.0,1.0,1.0,1.6,1.0,1.0,45,23,1495.1850936603946,1528.4548893062135,-33.26979564581893,0.4522667249763772,0.0,-0.6000000000000001,-30,1,0,1,0,H,0.004061
2010-05-16,Korea Republic,Ecuador,International Friendly,0,AFC,CONMEBOL,26,21,Unknown,2.4,1.0,2.2,0.0,0.8,0.0,74,9,1587.6559905170516,1504.3429868296075,83.31300368744405,0.7417787943547018,1.4,1.4000000000000001,5,1,0,2,0,H,0.004065
2010-05-16,Mexico,Chile,International Friendly,0,CONCACAF,CONMEBOL,18,40,Unknown,2.2,2.3333333333333335,0.8,1.3333333333333333,0.2,0.3333333333333333,3,11,1604.1809204495753,1528.9556076869208,75.22531276265454,0.7327613486384046,-0.1333333333333333,-0.3999999999999999,-22,1,0,1,0,H,0.004065
2010-05-16,South Africa,Thailand,International Friendly,0,CAF,AFC,41,96,Unknown,1.8,1.0,1.4,0.5,0.4,1.0,18,74,1548.3150510219193,1458.1145427443162,90.20050827760315,0.7492999446583528,0.8,1.5,-55,1,0,4,0,H,0.004065
2010-05-18,Yemen,Oman,International Friendly,0,AFC,AFC,75,77,Unknown,2.0,1.3333333333333333,1.4,0.6666666666666666,0.4,0.6666666666666666,6,76,1501.4964406255904,1494.875874937981,6.620565687609314,0.648797418781289,0.6666666666666667,0.9999999999999999,-2,1,1,0,1,A,0.004073
2010-05-19,Austria,Croatia,International Friendly,0,UEFA,UEFA,22,11,Unknown,3.0,3.0,2.0,1.0,1.0,0.0,77,77,1514.3974000078847,1525.6025999921153,-11.205199984230603,0.625074606412669,0.0,0.0,11,1,1,0,1,A,0.004077
2010-05-19,Belgium,Bulgaria,International Friendly,0,UEFA,UEFA,7,75,Unknown,0.0,0.0,0.0,0.0,1.0,2.0,77,77,1474.3974000078847,1483.540650638543,-9.143250630658258,0.6278521510454403,0.0,1.0,-68,1,1,2,1,H,0.004077
2010-05-19,Gabon,Togo,Corsica Cup,1,CAF,CAF,75,75,Unknown,1.75,1.5,1.0,1.0,0.5,1.0,118,7,1524.0526804224687,1500.0,24.05268042246871,0.5345593965485137,0.25,0.5,0,2,1,3,0,H,0.004077
2010-05-19,Corsica,Brittany,Corsica Cup,0,UNKNOWN,UNKNOWN,75,75,Unknown,1.5,1.5,1.0,1.0,1.0,1.0,7,7,1500.0,1500.0,0.0,0.6400649998028851,0.0,0.0,0,2,1,2,0,H,0.004077
2010-05-20,Aruba,Venezuela,International Friendly,0,CONCACAF,CONMEBOL,75,36,Unknown,1.5,1.6,1.0,0.8,1.0,0.6,7,29,1500.0,1531.4926526091278,-31.492652609127845,0.5973318365658516,-0.10000000000000009,-0.20000000000000007,39,1,0,0,3,A,0.004081
2010-05-21,DR Congo,Saudi Arabia,International Friendly,1,CAF,AFC,57,63,Unknown,0.0,1.5,2.0,1.0,5.0,1.0,79,7,1476.9765583241415,1500.0,-23.02344167585852,0.46691501839101485,-1.5,-3.0,-6,1,0,0,2,A,0.004085
2010-05-21,Estonia,Finland,International Friendly,0,UEFA,UEFA,75,65,Unknown,0.0,1.5,1.0,1.0,2.0,1.5,79,79,1485.6025999921153,1494.6980622068122,-9.095462214696909,0.6279164251381809,-1.5,-0.5,10,1,1,2,0,H,0.004085
2010-05-21,Brittany,Togo,Corsica Cup,0,UNKNOWN,CAF,75,75,Unknown,0.0,0.0,0.0,0.0,2.0,3.0,2,2,1478.4038999881732,1467.419157758396,10.984742229777112,0.6545001335020058,0.0,1.0,0,2,0,2,1,H,0.004085
2010-05-21,Corsica,Gabon,Corsica Cup,0,UNKNOWN,CAF,75,75,Unknown,3.0,2.0,2.0,1.4,0.0,0.4,2,2,1521.5961000118268,1556.6335226640726,-35.03742265224582,0.5924142158824861,1.0,1.0,0,2,0,1,1,D,0.004085
2010-05-22,Turkey,Czechia,International Friendly,1,UEFA,UEFA,25,34,Unknown,3.0,0.0,2.0,0.0,0.0,1.0,80,80,1524.736396703183,1485.6025999921153,39.13379671106759,0.5560810959307493,3.0,3.0,-9,1,1,2,1,H,0.004088
2010-05-23,Croatia,Wales,International Friendly,0,UEFA,UEFA,11,75,Unknown,3.0,0.0,1.0,0.0,0.0,1.0,4,81,1550.605584248622,1476.2189955899473,74.38658865867478,0.7318148409792475,3.0,2.0,-64,1,1,2,0,H,0.004092
2010-05-24,Argentina,Canada,International Friendly,0,CONMEBOL,CONCACAF,1,28,Unknown,3.0,0.0,2.5,0.0,0.75,1.0,19,113,1575.333276686704,1485.6025999921153,89.73067669458874,0.7487915503362164,3.0,2.75,-27,1,0,5,0,H,0.004096
2010-05-24,Australia,New Zealand,International Friendly,0,AFC,OFC,27,72,Unknown,2.0,0.0,1.5,0.0,1.0,2.0,82,82,1518.3894949607584,1473.4386980257375,44.95079693502089,0.6972852969797794,2.0,2.5,-45,1,0,2,1,H,0.004096
2010-05-24,England,Mexico,International Friendly,0,UEFA,CONCACAF,4,18,Unknown,3.0,2.2,3.0,0.6,1.0,0.0,82,8,1535.2135638902014,1614.870466504039,-79.6569026138377,0.5292426600712454,0.7999999999999998,1.4,-14,1,0,3,1,H,0.004096
2010-05-24,Japan,Korea Republic,International Friendly,0,AFC,AFC,15,26,Unknown,1.4,2.4,1.2,2.4,1.2,0.8,47,8,1468.9974455742215,1603.1492628557694,-134.1518172815479,0.45100926977172134,-1.0,-1.5999999999999999,-11,1,1,0,2,A,0.004096
2010-05-24,Portugal,Cape Verde Islands,International Friendly,0,UEFA,CAF,6,70,Unknown,3.0,1.5,2.0,1.0,0.0,1.0,82,7,1528.6245372082776,1500.0,28.624537208277616,0.6770882067263033,1.5,2.0,-64,1,0,0,0,D,0.004096
2010-05-24,South Africa,Bulgaria,International Friendly,0,CAF,UEFA,41,75,Unknown,1.8,0.0,1.6,0.5,0.4,2.0,8,5,1567.1175551725428,1468.6547366803607,98.46281849218212,0.7581280444156779,1.8,2.7,-34,1,0,1,1,D,0.004096
2010-05-25,Montenegro,Albania,International Friendly,0,UEFA,UEFA,73,55,Unknown,0.0,3.0,1.0,1.0,2.0,0.0,83,83,1485.6025999921153,1514.3974000078847,-28.794800015769397,0.6010615218179396,-3.0,-2.0,18,1,1,0,1,A,0.0041
2010-05-25,United States,Czechia,International Friendly,0,CONCACAF,UEFA,13,34,Unknown,1.0,0.0,1.3333333333333333,0.5,2.0,1.5,83,3,1464.8303893973368,1467.8458438293453,-3.0154544320084824,0.6360563060415468,1.0,0.33333333333333326,-21,1,0,2,4,A,0.0041
2010-05-25,Nigeria,Saudi Arabia,International Friendly,1,CAF,AFC,35,63,Unknown,2.0,3.0,1.8,2.0,0.6,0.0,83,4,1546.9078219239684,1528.014901103461,18.89292082050747,0.5271623310303504,-1.0,-0.7999999999999998,-28,1,0,0,0,D,0.0041
2010-05-25,Ukraine,Lithuania,International Friendly,0,UEFA,UEFA,29,75,Unknown,1.5,1.5,1.0,1.0,1.0,1.0,7,7,1500.0,1500.0,0.0,0.6400649998028851,0.0,0.0,-46,1,1,4,0,H,0.0041
2010-05-25,Armenia,Uzbekistan,International Friendly,0,UEFA,AFC,75,66,Unknown,0.0,0.0,1.0,0.0,3.0,1.0,83,83,1470.0,1475.1696669253054,-5.169666925305364,0.633180882800301,0.0,-1.0,9,1,0,3,1,H,0.0041
2010-05-25,Greece,Korea DPR,International Friendly,1,UEFA,AFC,52,75,Unknown,0.0,0.4,0.0,0.6,2.0,1.2,83,10,1461.5961000118268,1506.5455583052687,-44.94945829344192,0.4356710398045717,-0.4,-1.4,-23,1,0,2,2,D,0.0041
2010-05-25,Ireland,Paraguay,International Friendly,0,UEFA,CONMEBOL,75,45,Unknown,0.0,2.0,0.0,1.0,2.0,0.5,84,10,1470.0,1517.0944246613394,-47.09442466133942,0.5755541726520678,-2.0,-2.5,30,1,0,2,1,H,0.0041
2010-05-25,Georgia,Cameroon,International Friendly,1,UEFA,CAF,69,47,Unknown,3.0,1.0,2.0,1.2,1.0,1.6,83,83,1514.3974000078847,1509.7250887578587,4.672311250026041,0.5067235910840796,2.0,1.4000000000000001,22,1,0,0,0,D,0.0041
2010-05-26,Uruguay,Israel,International Friendly,0,CONMEBOL,UEFA,16,64,Unknown,3.0,3.0,3.0,2.0,1.0,0.0,84,84,1538.4038999881732,1538.4038999881732,0.0,0.6400649998028851,0.0,0.0,-48,1,0,4,1,H,0.004104
